Phenyl ß-D-glucopyranoside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.069,0.2739,0.6132,0.9815,1.249,1.2879,1.202,1.0538,0.9002,0.7006,0.562,0.4868,0.4013,0.4368,0.5353,0.7342,1.1295,1.599,2.2039,3.0963,3.9926,4.9417,5.4157,5.4184,5.353,5.2117,5.0085,4.8268,4.664,4.5559,4.5595,4.535,4.4472,4.3487,4.2508,4.3806,4.2139,4.1515,3.9196,3.8736,3.7274,3.7137,3.6044,3.5660000000000003,3.4355,3.2579,3.3126,3.3339999999999996,3.2483,3.219,3.2462,3.2027,3.0662,3.1593,3.0755,3.0371,3.0178,2.9231,3.0892,3.1292,3.1051,3.1225,3.2260000000000004,3.247,3.3186,3.4417,3.5836
4-(Methoxycarbonyl)phenyl ß-D-glucopyranoside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.0322,0.1615,0.384,0.6388,0.8466,0.951,0.951,0.8608,0.7455,0.6643,0.5696,0.4601,0.4603,0.4615,0.5911,0.8648,1.3299,1.9019,2.6232,3.5869,4.416,5.2648,5.6284,5.7682,5.6293,5.3237,5.0421,4.7926,4.7094,4.6967,4.4910000000000005,4.4956,4.4118,4.2946,4.2706,4.0745,3.9987,4.0297,3.8678,3.7614,3.6684,3.5913,3.5114,3.4443,3.3729,3.3341,3.2673,3.2316,3.2013,3.1813,3.1155,3.1896,3.0349,3.0137,3.1276,3.0699,3.1045,3.1033,3.0538,3.1274,3.1006,3.1499,3.2482,3.2352,3.4104,3.4739,3.5799
4-Trifluoromethylphenyl ß-D-glucopyranoside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0152,0.0721,0.2494,0.5922,0.9757,1.218,1.1905,1.1049,0.9979,0.8240000000000001,0.6364,0.5198,0.4593,0.3484,0.4033,0.4723,0.6814,1.0216,1.4578,1.9519,2.7064,3.5133,4.1978,4.801,5.0177,5.1686,5.1528,5.1098,5.2085,5.1102,5.1151,5.0578,4.9146,4.7358,4.6793,4.516,4.4843,4.1198,4.1828,3.9691,3.9530000000000003,3.9231,3.7607,3.7081,3.5981,3.5369,3.5129,3.452,3.3024,3.3502,3.2760000000000002,3.2055,3.2284,3.1878,3.0493,3.02,3.0322,3.0225,3.0825,3.0941,3.0589999999999997,3.0364,3.1511,3.2261,3.1631,3.2762,3.2741,3.5653
4-Nitrophenyl ß-D-glucopyranoside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0129,0.0492,0.2334,0.6061,0.9549,1.2472,1.2493,1.1516,0.9905,0.7956,0.6986,0.5253,0.4042,0.3785,0.38299999999999995,0.4972,0.6959,0.9359999999999999,1.4299,1.9658,2.6260000000000003,3.5631,4.4547,4.8759,5.1672,5.0558,5.0238,4.9301,4.9209,5.0311,4.9856,4.8589,4.9039,4.8009,4.7446,4.6394,4.5828,4.3134,4.3473,4.0791,4.0295,3.8801,3.8235,3.6463,3.5582,3.5896,3.5358,3.3508,3.2825,3.2679,3.2747,3.2474,3.2088,3.1157,3.1085,3.0355,2.9082,3.0888,3.0934,3.1056,3.0671,3.0393,3.1266,3.1064,3.2461,3.3618,3.4085,3.3834
4-Bromophenyl ß-D-galactopyranoside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.006,0.0066,0.009000000000000001,0.0224,0.0232,0.0415,0.0537,0.0496,0.0608,0.0727,0.0726,0.0843,0.1034,0.1688,0.3437,0.6359,1.0701,1.2674,1.3969,1.3763,1.2121,1.0619,0.8796,0.7354,0.7686,0.7087,0.7957,0.8985,1.1672,1.4909,1.8753,2.4764,3.1313,3.8789,4.5852,4.9491,4.9094,4.8438,4.7301,4.3626,4.2847,4.2302,4.2421,4.1648,4.2854,4.2726,4.2557,4.1963,4.1799,4.0728,4.002,3.9211,3.8489,3.8023,3.6549,3.6136,3.5396,3.4358,3.4165,3.3722,3.3081,3.1277,3.1593,3.2368,3.053,3.1461,3.1075,3.0189999999999997,3.0749,3.1932,3.0586,3.1813,3.21,3.1609,3.3305,3.2188,3.3935,3.5618,3.5593,3.7827
4-Chlorophenyl ß-D-galactopyranoside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0026,0.0052,0.0114,0.0157,0.0261,0.0326,0.0459,0.0529,0.0826,0.1346,0.3042,0.6585,1.0342,1.3279,1.3642,1.29,1.1349,1.0624,0.9036,0.8241,0.7527,0.754,0.8148,0.8968,1.214,1.6131,1.9523,2.5153,3.303,4.0204,4.6714,4.9761,5.2037,4.9302,4.6968,4.5169999999999995,4.4146,4.4115,4.3671,4.3256,4.3336,4.3095,4.181,4.269,4.1323,4.0808,4.0391,3.9389,3.7982,3.7311,3.5488,3.4533,3.4606,3.3628,3.4107,3.2607,3.1519,3.247,3.1386,3.0805,3.0284,3.0356,3.0309,3.0864,3.0264,2.9722,3.1274,3.1383,3.1302,3.1884,3.239,3.31,3.2926,3.4493,3.5496,3.8022
4-Fluorophenyl β-D-galactopyranoside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0101,0.0658,0.2267,0.581,0.9131,1.1686,1.2784,1.2023,1.0723,0.8602,0.7473,0.642,0.5997,0.5563,0.6638,0.7873,1.0562,1.3468,1.8575,2.3676,3.0947,4.0013,4.7157,5.0879,5.2732,4.9479,4.8819,4.7504,4.7099,4.5576,4.5481,4.5865,4.5032,4.444,4.5491,4.3659,4.3279,4.1572,4.1042,3.967,3.8635,3.77,3.7348,3.6381,3.4776,3.5651,3.3885,3.4291,3.2148,3.2237,3.2253,3.0807,3.1396,3.0661,3.0712,3.0642,3.0478,3.0669999999999997,3.0011,3.0667,3.0735,3.0513,3.1210000000000004,3.197,3.2422,3.397,3.5347,3.6709
4-Hydroxyphenyl ß-D-galactopyranoside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077,0.0769,0.2992,0.7618,1.1306,1.5119,1.5961,1.5381,1.3356,1.161,0.9139,0.7749,0.6336,0.5597,0.5192,0.5571,0.7574,1.0966,1.4340000000000002,2.0825,2.7511,3.8318,4.5294,5.0789,5.1885,5.0212,4.8596,4.5776,4.4134,4.3263,4.2963,4.2449,4.2247,4.2878,4.262,4.0698,4.0423,4.0864,3.9651,3.8859,3.9172,3.7865,3.6933,3.6905,3.7198,3.5733,3.483,3.5521,3.4724,3.4099,3.3072,3.2705,3.2606,3.2339,3.2105,3.312,3.181,3.1516,3.2265,3.1304,3.1722,3.179,3.2206,3.2687,3.4218,3.3972,3.4810000000000003,3.5867
4-Methylphenyl β-D-galactopyranoside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0567,0.17800000000000002,0.4196,0.7395,1.0018,1.173,1.126,1.0648,0.8742,0.7899,0.6448,0.5567,0.48,0.5162,0.5854,0.9556,1.3529,1.9691,2.6587,3.5792,4.3778,5.1011,5.6479,5.6697,5.5767,5.3828,5.0854,4.8477,4.7526,4.5783,4.504,4.4573,4.333,4.3182,4.1077,4.0797,3.9774,4.0037,3.8103,3.7166,3.6707,3.5260000000000002,3.4726,3.4766,3.3691,3.3222,3.3362,3.1587,3.1354,3.1039999999999996,3.0508,3.0654,3.0267,3.0166,3.0434,2.9996,3.03,2.9974,3.1514,3.1088,3.0187,3.0805,3.1095,3.2914,3.3217,3.3807,3.6813
Phenyl β-D-galactopyranoside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,0.0636,0.2435,0.5631,0.9347,1.1478,1.2056,1.1659,1.0378,0.9309999999999999,0.7639,0.5913,0.5264,0.4502,0.4414,0.5595,0.7643,1.1335,1.665,2.2414,3.0893,4.0888,5.1131,5.455,5.382999999999999,5.3786,5.2577,4.9265,4.7337,4.6787,4.6256,4.5971,4.6021,4.5064,4.3283,4.2719,4.2021,4.0009,4.0154,3.9033,3.8374,3.7543,3.697,3.6655,3.5526,3.4443,3.4204,3.3443,3.344,3.2383,3.26,3.2184,3.2114,3.0938,3.0892,3.0138,3.0753,2.9918,3.0865,3.0794,3.1583,3.0416,3.0707,3.1495,3.2525,3.3352,3.4462,3.5328
