Name,wACSF_Rad0_0,wACSF_Rad0_1,wACSF_Rad0_2,wACSF_Rad0_3,wACSF_Rad0_4,wACSF_Rad0_5,wACSF_Rad0_6,wACSF_Rad0_7,wACSF_Rad0_8,wACSF_Rad0_9,wACSF_Rad1_0,wACSF_Rad1_1,wACSF_Rad1_2,wACSF_Rad1_3,wACSF_Rad1_4,wACSF_Rad1_5,wACSF_Rad1_6,wACSF_Rad1_7,wACSF_Rad1_8,wACSF_Rad1_9,wACSF_Rad2_0,wACSF_Rad2_1,wACSF_Rad2_2,wACSF_Rad2_3,wACSF_Rad2_4,wACSF_Rad2_5,wACSF_Rad2_6,wACSF_Rad2_7,wACSF_Rad2_8,wACSF_Rad2_9,wACSF_Rad3_0,wACSF_Rad3_1,wACSF_Rad3_2,wACSF_Rad3_3,wACSF_Rad3_4,wACSF_Rad3_5,wACSF_Rad3_6,wACSF_Rad3_7,wACSF_Rad3_8,wACSF_Rad3_9,wACSF_Rad4_0,wACSF_Rad4_1,wACSF_Rad4_2,wACSF_Rad4_3,wACSF_Rad4_4,wACSF_Rad4_5,wACSF_Rad4_6,wACSF_Rad4_7,wACSF_Rad4_8,wACSF_Rad4_9,wACSF_Rad5_0,wACSF_Rad5_1,wACSF_Rad5_2,wACSF_Rad5_3,wACSF_Rad5_4,wACSF_Rad5_5,wACSF_Rad5_6,wACSF_Rad5_7,wACSF_Rad5_8,wACSF_Rad5_9,wACSF_Rad6_0,wACSF_Rad6_1,wACSF_Rad6_2,wACSF_Rad6_3,wACSF_Rad6_4,wACSF_Rad6_5,wACSF_Rad6_6,wACSF_Rad6_7,wACSF_Rad6_8,wACSF_Rad6_9,wACSF_Rad7_0,wACSF_Rad7_1,wACSF_Rad7_2,wACSF_Rad7_3,wACSF_Rad7_4,wACSF_Rad7_5,wACSF_Rad7_6,wACSF_Rad7_7,wACSF_Rad7_8,wACSF_Rad7_9,wACSF_Ang0_0,wACSF_Ang0_1,wACSF_Ang0_2,wACSF_Ang0_3,wACSF_Ang0_4,wACSF_Ang0_5,wACSF_Ang0_6,wACSF_Ang0_7,wACSF_Ang0_8,wACSF_Ang0_9,wACSF_Ang1_0,wACSF_Ang1_1,wACSF_Ang1_2,wACSF_Ang1_3,wACSF_Ang1_4,wACSF_Ang1_5,wACSF_Ang1_6,wACSF_Ang1_7,wACSF_Ang1_8,wACSF_Ang1_9,wACSF_Ang2_0,wACSF_Ang2_1,wACSF_Ang2_2,wACSF_Ang2_3,wACSF_Ang2_4,wACSF_Ang2_5,wACSF_Ang2_6,wACSF_Ang2_7,wACSF_Ang2_8,wACSF_Ang2_9,wACSF_Ang3_0,wACSF_Ang3_1,wACSF_Ang3_2,wACSF_Ang3_3,wACSF_Ang3_4,wACSF_Ang3_5,wACSF_Ang3_6,wACSF_Ang3_7,wACSF_Ang3_8,wACSF_Ang3_9,wACSF_Ang4_0,wACSF_Ang4_1,wACSF_Ang4_2,wACSF_Ang4_3,wACSF_Ang4_4,wACSF_Ang4_5,wACSF_Ang4_6,wACSF_Ang4_7,wACSF_Ang4_8,wACSF_Ang4_9,wACSF_Ang5_0,wACSF_Ang5_1,wACSF_Ang5_2,wACSF_Ang5_3,wACSF_Ang5_4,wACSF_Ang5_5,wACSF_Ang5_6,wACSF_Ang5_7,wACSF_Ang5_8,wACSF_Ang5_9,wACSF_Ang6_0,wACSF_Ang6_1,wACSF_Ang6_2,wACSF_Ang6_3,wACSF_Ang6_4,wACSF_Ang6_5,wACSF_Ang6_6,wACSF_Ang6_7,wACSF_Ang6_8,wACSF_Ang6_9,wACSF_Ang7_0,wACSF_Ang7_1,wACSF_Ang7_2,wACSF_Ang7_3,wACSF_Ang7_4,wACSF_Ang7_5,wACSF_Ang7_6,wACSF_Ang7_7,wACSF_Ang7_8,wACSF_Ang7_9,wACSF_Ang8_0,wACSF_Ang8_1,wACSF_Ang8_2,wACSF_Ang8_3,wACSF_Ang8_4,wACSF_Ang8_5,wACSF_Ang8_6,wACSF_Ang8_7,wACSF_Ang8_8,wACSF_Ang8_9,wACSF_Ang9_0,wACSF_Ang9_1,wACSF_Ang9_2,wACSF_Ang9_3,wACSF_Ang9_4,wACSF_Ang9_5,wACSF_Ang9_6,wACSF_Ang9_7,wACSF_Ang9_8,wACSF_Ang9_9,wACSF_Ang10_0,wACSF_Ang10_1,wACSF_Ang10_2,wACSF_Ang10_3,wACSF_Ang10_4,wACSF_Ang10_5,wACSF_Ang10_6,wACSF_Ang10_7,wACSF_Ang10_8,wACSF_Ang10_9,wACSF_Ang11_0,wACSF_Ang11_1,wACSF_Ang11_2,wACSF_Ang11_3,wACSF_Ang11_4,wACSF_Ang11_5,wACSF_Ang11_6,wACSF_Ang11_7,wACSF_Ang11_8,wACSF_Ang11_9,wACSF_Ang12_0,wACSF_Ang12_1,wACSF_Ang12_2,wACSF_Ang12_3,wACSF_Ang12_4,wACSF_Ang12_5,wACSF_Ang12_6,wACSF_Ang12_7,wACSF_Ang12_8,wACSF_Ang12_9,wACSF_Ang13_0,wACSF_Ang13_1,wACSF_Ang13_2,wACSF_Ang13_3,wACSF_Ang13_4,wACSF_Ang13_5,wACSF_Ang13_6,wACSF_Ang13_7,wACSF_Ang13_8,wACSF_Ang13_9,wACSF_Ang14_0,wACSF_Ang14_1,wACSF_Ang14_2,wACSF_Ang14_3,wACSF_Ang14_4,wACSF_Ang14_5,wACSF_Ang14_6,wACSF_Ang14_7,wACSF_Ang14_8,wACSF_Ang14_9,wACSF_Ang15_0,wACSF_Ang15_1,wACSF_Ang15_2,wACSF_Ang15_3,wACSF_Ang15_4,wACSF_Ang15_5,wACSF_Ang15_6,wACSF_Ang15_7,wACSF_Ang15_8,wACSF_Ang15_9,wACSF_Ang16_0,wACSF_Ang16_1,wACSF_Ang16_2,wACSF_Ang16_3,wACSF_Ang16_4,wACSF_Ang16_5,wACSF_Ang16_6,wACSF_Ang16_7,wACSF_Ang16_8,wACSF_Ang16_9,wACSF_Ang17_0,wACSF_Ang17_1,wACSF_Ang17_2,wACSF_Ang17_3,wACSF_Ang17_4,wACSF_Ang17_5,wACSF_Ang17_6,wACSF_Ang17_7,wACSF_Ang17_8,wACSF_Ang17_9,wACSF_Ang18_0,wACSF_Ang18_1,wACSF_Ang18_2,wACSF_Ang18_3,wACSF_Ang18_4,wACSF_Ang18_5,wACSF_Ang18_6,wACSF_Ang18_7,wACSF_Ang18_8,wACSF_Ang18_9,wACSF_Ang19_0,wACSF_Ang19_1,wACSF_Ang19_2,wACSF_Ang19_3,wACSF_Ang19_4,wACSF_Ang19_5,wACSF_Ang19_6,wACSF_Ang19_7,wACSF_Ang19_8,wACSF_Ang19_9
3-Acetamidophenyl ß-D-galactopyranoside,0,10,21,10,0,0,0,0,0,0,0,0,4,4,14,4,9,4,2,0,0,0,1,5,1,11,11,4,5,3,0,0,3,3,11,12,6,6,0,0,0,0,18,15,8,0,0,0,0,0,1,26,14,0,0,0,0,0,0,0,34,7,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,3,22,9,7,0,0,0,0,0,0,0,7,3,9,7,4,2,4,3,2,5,6,6,10,7,5,2,0,0,0,12,24,5,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,33,8,0,0,0,0,0,0,0,0,16,14,3,8,0,0,0,0,0,0,22,12,7,0,0,0,0,0,0,0,38,3,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
4-Trifluoromethoxyphenyl ß-D-glucopyranoside,0,2,21,14,1,0,0,0,0,0,0,0,0,2,6,7,13,7,3,0,0,0,0,1,2,3,4,15,8,5,0,0,3,3,8,11,6,2,4,1,0,3,17,8,8,2,0,0,0,0,0,31,7,0,0,0,0,0,0,0,34,4,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,2,13,16,7,0,0,0,0,0,0,0,1,3,4,7,5,6,5,1,6,1,3,3,6,4,6,7,5,2,1,10,12,12,4,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,30,7,0,1,0,0,0,0,0,0,6,13,12,2,5,0,0,0,0,0,10,14,10,4,0,0,0,0,0,0,34,4,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
Phenyl alpha-D-glucopyranoside,0,5,19,9,1,0,0,0,0,0,0,0,0,6,4,7,9,5,1,2,0,0,0,4,2,2,4,15,3,4,0,0,1,4,9,12,8,0,0,0,0,3,19,11,1,0,0,0,0,0,15,14,5,0,0,0,0,0,0,0,32,2,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,6,17,11,0,0,0,0,0,0,0,0,6,5,3,5,6,2,4,2,1,4,3,4,2,9,9,2,1,0,0,11,14,9,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,28,6,0,0,0,0,0,0,0,0,10,15,2,7,0,0,0,0,0,0,13,14,5,2,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
4-Fluorophenyl alpha-D-glucopyranoside,0,5,17,11,1,0,0,0,0,0,0,0,1,3,4,8,8,7,3,0,0,0,0,1,4,3,3,12,6,5,0,0,1,3,5,13,10,2,0,0,0,1,17,14,2,0,0,0,0,0,9,19,6,0,0,0,0,0,0,0,32,2,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,4,17,11,2,0,0,0,0,0,0,1,1,7,4,4,6,4,4,1,2,2,6,2,2,6,12,3,1,0,0,9,16,8,1,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,0,0,8,15,4,7,0,0,0,0,0,0,11,14,7,2,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
4-Bromophenyl alpha-D-glucopyranoside,1,3,18,10,2,0,0,0,0,0,0,0,2,1,2,10,11,5,3,0,0,0,1,0,1,2,8,14,4,4,0,0,1,2,9,12,5,3,2,0,0,1,14,12,7,0,0,0,0,0,1,26,7,0,0,0,0,0,0,0,32,2,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,4,18,10,2,0,0,0,0,0,0,2,0,3,6,6,5,5,4,2,1,2,1,5,4,6,12,3,1,0,0,9,16,8,1,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,0,0,8,14,5,7,0,0,0,0,0,0,7,18,7,2,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
4-Ethoxyphenyl β-D-glucopyranoside,0,6,21,13,1,0,0,0,0,0,0,0,4,3,8,12,2,10,2,0,0,0,2,3,5,3,10,9,6,3,0,0,5,3,9,12,11,1,0,0,0,4,16,15,6,0,0,0,0,0,2,30,9,0,0,0,0,0,0,0,38,3,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,3,19,9,10,0,0,0,0,0,0,2,3,5,7,11,2,0,4,2,5,5,4,7,12,7,2,4,0,0,0,16,22,3,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,34,7,0,0,0,0,0,0,0,0,15,13,3,10,0,0,0,0,0,0,20,12,9,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
4-Propoxyphenyl β-D-glucopyranoside,0,8,22,13,1,0,0,0,0,0,0,0,4,5,10,10,3,10,2,0,0,0,4,3,4,4,13,7,5,4,0,0,7,4,10,10,11,2,0,0,0,8,17,11,8,0,0,0,0,0,3,34,7,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,5,23,6,10,0,0,0,0,0,0,2,3,7,12,6,3,0,6,1,4,8,7,7,10,5,5,2,0,0,0,20,22,2,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,37,7,0,0,0,0,0,0,0,0,19,13,2,10,0,0,0,0,0,0,26,11,7,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
2-Methoxyphenyl β-D-glucopyranoside,0,10,15,12,1,0,0,0,0,0,0,0,0,9,12,3,6,5,3,0,0,0,0,2,5,7,9,9,2,4,0,0,0,2,10,10,14,2,0,0,0,1,10,18,8,1,0,0,0,0,9,21,8,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,5,19,12,2,0,0,0,0,0,0,0,6,7,9,2,3,4,3,3,1,0,8,9,11,3,4,3,0,0,0,6,18,13,1,0,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,30,8,0,0,0,0,0,0,0,0,17,7,8,6,0,0,0,0,0,0,20,9,8,1,0,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
4-Trifluoromethoxyphenyl ß-D-galactopyranoside,0,4,21,12,1,0,0,0,0,0,0,0,0,1,9,9,11,6,2,0,0,0,0,1,2,3,12,12,2,6,0,0,2,4,7,13,6,3,2,1,0,1,17,12,6,2,0,0,0,0,0,29,9,0,0,0,0,0,0,0,33,5,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,16,16,6,0,0,0,0,0,0,0,0,3,6,9,7,4,4,4,1,1,3,6,8,7,9,3,1,0,0,10,18,9,1,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,29,8,0,1,0,0,0,0,0,0,7,16,8,7,0,0,0,0,0,0,14,16,7,1,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
2-Acetamidophenyl β-D-galactopyranoside,0,11,19,11,0,0,0,0,0,0,0,0,3,5,12,5,8,6,2,0,0,0,0,3,5,10,8,5,7,3,0,0,0,3,14,10,8,6,0,0,0,0,11,22,8,0,0,0,0,0,4,24,13,0,0,0,0,0,0,0,35,6,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,5,19,10,7,0,0,0,0,0,0,0,8,4,5,7,4,5,3,3,2,3,6,6,10,8,5,2,1,0,0,9,23,9,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,33,8,0,0,0,0,0,0,0,0,16,12,5,8,0,0,0,0,0,0,18,13,9,1,0,0,0,0,0,0,37,4,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
Ethyl 4-(β-D-galactopyranosyloxy)benzoate,0,9,20,13,1,0,0,0,0,0,0,0,1,6,10,10,5,8,3,0,0,0,0,6,2,6,11,9,4,5,0,0,4,6,7,14,4,7,1,0,0,4,20,9,8,2,0,0,0,0,0,33,10,0,0,0,0,0,0,0,39,4,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,4,23,8,8,0,0,0,0,0,0,0,5,4,11,9,2,3,4,3,2,3,8,8,10,6,5,3,0,0,0,12,26,5,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,34,9,0,0,0,0,0,0,0,0,17,14,4,8,0,0,0,0,0,0,23,11,8,1,0,0,0,0,0,0,41,2,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
Isopropyl 4-(ß-D-glucopyranosyloxy)benzoate,0,10,21,14,1,0,0,0,0,0,0,0,0,9,8,10,7,10,2,0,0,0,0,2,10,4,9,9,9,3,0,0,2,9,10,11,8,5,1,0,0,3,21,12,8,2,0,0,0,0,0,36,10,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,3,26,7,10,0,0,0,0,0,0,0,2,8,10,11,4,0,6,0,5,0,14,10,8,6,7,1,0,0,0,20,24,2,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,36,10,0,0,0,0,0,0,0,0,17,15,4,10,0,0,0,0,0,0,24,14,8,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
Ethyl 4-(β-D-glucopyranosyloxy)benzoate,0,7,20,13,3,0,0,0,0,0,0,0,1,6,7,11,5,9,4,0,0,0,0,4,4,4,7,12,5,7,0,0,4,6,4,12,9,6,2,0,0,1,20,8,10,4,0,0,0,0,0,31,12,0,0,0,0,0,0,0,39,4,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,4,23,5,11,0,0,0,0,0,0,0,4,4,12,9,3,0,5,1,5,3,10,7,11,5,4,3,0,0,0,16,23,4,0,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,34,9,0,0,0,0,0,0,0,0,17,12,4,10,0,0,0,0,0,0,22,12,9,0,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
4-Pentanamidophenyl β-D-glucopyranoside,0,14,22,13,1,0,0,0,0,0,0,0,4,5,11,13,6,9,2,0,0,0,2,5,4,9,12,9,5,4,0,0,7,6,12,12,10,2,1,0,0,7,21,11,9,2,0,0,0,0,0,40,10,0,0,0,0,0,0,0,45,5,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,7,27,6,10,0,0,0,0,0,0,1,6,7,13,9,2,1,6,1,4,6,9,12,11,5,5,2,0,0,0,25,23,2,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,42,8,0,0,0,0,0,0,0,0,18,20,2,10,0,0,0,0,0,0,29,14,7,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
Methyl 3-(β-D-galactopyranosyloxy)benzoate,0,7,18,13,2,0,0,0,0,0,0,0,1,5,8,8,6,9,3,0,0,0,0,4,3,4,10,7,6,6,0,0,2,5,7,12,8,4,2,0,0,0,18,11,10,1,0,0,0,0,1,30,9,0,0,0,0,0,0,0,34,6,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,3,20,9,8,0,0,0,0,0,0,0,6,4,8,7,2,3,5,2,3,4,5,5,11,6,7,2,0,0,0,10,23,7,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,32,8,0,0,0,0,0,0,0,0,15,13,4,8,0,0,0,0,0,0,19,12,8,1,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
4-Methoxyphenyl ß-D-xylopyranoside,0,3,13,15,3,0,0,0,0,0,0,0,1,3,4,7,5,8,6,0,0,0,0,2,3,3,9,8,4,5,0,0,0,7,10,7,8,2,0,0,0,0,20,13,1,0,0,0,0,0,5,28,1,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,2,13,13,6,0,0,0,0,0,0,1,1,3,8,7,2,4,5,1,2,2,5,5,11,8,2,1,0,0,0,15,19,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,0,0,13,8,6,5,2,0,0,0,0,0,16,14,4,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
4-Methoxyphenyl ß-D-mannopyranoside,0,7,18,12,1,0,0,0,0,0,0,0,2,4,9,8,5,7,3,0,0,0,1,4,1,7,10,7,4,4,0,0,5,3,7,14,7,2,0,0,0,4,16,14,4,0,0,0,0,0,5,29,4,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,3,20,7,8,0,0,0,0,0,0,1,5,5,8,5,2,3,4,3,2,5,3,8,9,6,5,2,0,0,0,12,22,4,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0,13,13,4,8,0,0,0,0,0,0,19,11,8,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
4-Methoxyphenyl α-D-Mannopyranoside,0,5,18,10,5,0,0,0,0,0,0,0,1,6,3,13,3,6,6,0,0,0,0,4,2,4,6,9,7,6,0,0,2,5,4,12,8,7,0,0,0,2,13,16,6,1,0,0,0,0,3,28,7,0,0,0,0,0,0,0,33,5,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,4,21,9,4,0,0,0,0,0,0,1,4,6,9,5,1,5,3,2,2,5,6,6,9,7,3,2,0,0,0,15,19,4,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0,13,13,5,7,0,0,0,0,0,0,22,10,6,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
